2023/04/21 12:00:00.000 AM - 2023/04/21 12:00:10.000 AM,0.426097,0.28935185,47.696026,199.30289,10.489236,144.37653,-29.20288
2023/04/21 12:00:10.000 AM - 2023/04/21 12:00:20.000 AM,0.4267014,0.28935185,47.73826,201.43997,10.489236,144.37653,-29.228153
2023/04/21 12:00:20.000 AM - 2023/04/21 12:00:30.000 AM,0.4267014,0.28935185,48.633526,201.43997,10.489236,144.37653,-29.23999
2023/04/21 12:00:30.000 AM - 2023/04/21 12:00:40.000 AM,0.4267014,0.28935185,49.140926,201.43997,10.489236,144.37653,-29.23999
2023/04/21 12:00:40.000 AM - 2023/04/21 12:00:50.000 AM,0.4267014,0.28935185,47.641624,201.43997,10.489236,144.37653,-29.23999
2023/04/21 12:00:50.000 AM - 2023/04/21 12:01:00.000 AM,0.4267014,0.28935185,47.444233,201.18289,10.489705,144.37653,-29.23999
2023/04/21 12:01:00.000 AM - 2023/04/21 12:01:10.000 AM,0.4267014,0.28480092,47.32141,198.37947,10.49132,144.37653,-29.23999
2023/04/21 12:01:10.000 AM - 2023/04/21 12:01:20.000 AM,0.42694128,0.2847222,47.61305,198.37947,10.49132,144.37653,-26.79969
2023/04/21 12:01:20.000 AM - 2023/04/21 12:01:30.000 AM,0.42694443,0.2847222,47.58308,198.37947,10.49132,144.37653,-25.52002
2023/04/21 12:01:30.000 AM - 2023/04/21 12:01:40.000 AM,0.42694443,0.2847222,47.11309,198.37947,10.49132,144.37653,-25.52002
2023/04/21 12:01:40.000 AM - 2023/04/21 12:01:50.000 AM,0.42694443,0.2847222,46.51762,198.37947,10.49132,144.34897,-25.52002
2023/04/21 12:01:50.000 AM - 2023/04/21 12:02:00.000 AM,0.42694443,0.2847222,47.164295,198.43086,10.489325,144.23521,-25.52002
2023/04/21 12:02:00.000 AM - 2023/04/21 12:02:10.000 AM,0.42694443,0.2847222,47.217224,199.45009,10.479514,144.23521,-25.52002
2023/04/21 12:02:10.000 AM - 2023/04/21 12:02:20.000 AM,0.42694443,0.2847222,47.051697,199.45009,10.479514,144.23521,-21.651226
2023/04/21 12:02:20.000 AM - 2023/04/21 12:02:30.000 AM,0.42694443,0.2847222,47.55464,199.45009,10.479514,144.23521,-19.28003
2023/04/21 12:02:30.000 AM - 2023/04/21 12:02:40.000 AM,0.42694443,0.2847222,47.246883,199.45009,10.479514,144.23521,-19.28003
2023/04/21 12:02:40.000 AM - 2023/04/21 12:02:50.000 AM,0.42694443,0.2847222,46.96577,198.34796,10.479514,144.25359,-19.28003
2023/04/21 12:02:50.000 AM - 2023/04/21 12:03:00.000 AM,0.42694443,0.2847222,47.570683,198.0918,10.47962,144.37653,-19.28003
2023/04/21 12:03:00.000 AM - 2023/04/21 12:03:10.000 AM,0.42694443,0.2847222,47.995434,199.39139,10.480208,144.37653,-19.28003
2023/04/21 12:03:10.000 AM - 2023/04/21 12:03:20.000 AM,0.4275389,0.2847222,47.660397,199.39139,10.480208,144.37653,-21.497766
2023/04/21 12:03:20.000 AM - 2023/04/21 12:03:30.000 AM,0.4276389,0.2847222,47.84848,199.39139,10.480208,144.37653,-23.136963
2023/04/21 12:03:30.000 AM - 2023/04/21 12:03:40.000 AM,0.4276389,0.2847222,47.189022,199.39139,10.480208,144.37653,-23.136963
2023/04/21 12:03:40.000 AM - 2023/04/21 12:03:50.000 AM,0.4276389,0.2847222,47.41683,199.39139,10.480208,144.37653,-23.136963
2023/04/21 12:03:50.000 AM - 2023/04/21 12:04:00.000 AM,0.4276389,0.2847222,47.333893,197.9893,10.476975,144.25047,-23.136963
2023/04/21 12:04:00.000 AM - 2023/04/21 12:04:10.000 AM,0.4276389,0.2847222,47.137268,196.79973,10.447222,144.23521,-23.136963
2023/04/21 12:04:10.000 AM - 2023/04/21 12:04:20.000 AM,0.42735034,0.2847222,47.26544,196.79973,10.447222,144.23521,-28.107695
2023/04/21 12:04:20.000 AM - 2023/04/21 12:04:30.000 AM,0.42729166,0.2847222,47.042778,196.79973,10.447222,144.23521,-32.56909
2023/04/21 12:04:30.000 AM - 2023/04/21 12:04:40.000 AM,0.42729166,0.2847222,46.641438,196.79973,10.447222,144.23521,-32.56909
2023/04/21 12:04:40.000 AM - 2023/04/21 12:04:50.000 AM,0.42729166,0.2847222,46.58706,196.79973,10.447222,144.23521,-32.56909
2023/04/21 12:04:50.000 AM - 2023/04/21 12:05:00.000 AM,0.42729166,0.2847222,47.376835,196.7828,10.38986,144.46298,-32.56909
2023/04/21 12:05:00.000 AM - 2023/04/21 12:05:10.000 AM,0.42729166,0.2847222,48.143654,196.76555,10.3659725,144.5178,-32.56909
2023/04/21 12:05:10.000 AM - 2023/04/21 12:05:20.000 AM,0.42764646,0.2847222,47.769268,196.76555,10.3659725,144.5178,-34.478687
2023/04/21 12:05:20.000 AM - 2023/04/21 12:05:30.000 AM,0.42774305,0.2847222,47.989986,196.76555,10.3659725,144.5178,-36.522705
2023/04/21 12:05:30.000 AM - 2023/04/21 12:05:40.000 AM,0.42774305,0.2847222,48.848015,198.93323,10.3659725,144.5178,-36.522705
2023/04/21 12:05:40.000 AM - 2023/04/21 12:05:50.000 AM,0.42774305,0.2847222,48.68287,197.40825,10.3659725,144.5178,-36.522705
2023/04/21 12:05:50.000 AM - 2023/04/21 12:06:00.000 AM,0.42774305,0.2847222,49.00017,197.37242,10.344803,144.41736,-36.522705
2023/04/21 12:06:00.000 AM - 2023/04/21 12:06:10.000 AM,0.42774305,0.2847222,49.624252,198.78154,10.334375,144.37653,-36.522705
2023/04/21 12:06:10.000 AM - 2023/04/21 12:06:20.000 AM,0.4279397,0.2847222,49.60648,200.29214,10.334375,144.37653,-30.563614
2023/04/21 12:06:20.000 AM - 2023/04/21 12:06:30.000 AM,0.42802083,0.2847222,49.524475,198.51904,10.334375,144.37653,-23.191406
2023/04/21 12:06:30.000 AM - 2023/04/21 12:06:40.000 AM,0.42802083,0.2847222,49.226227,199.50163,10.334375,144.37653,-23.191406
2023/04/21 12:06:40.000 AM - 2023/04/21 12:06:50.000 AM,0.42802083,0.2847222,48.762432,196.75694,10.334375,144.37653,-23.191406
2023/04/21 12:06:50.000 AM - 2023/04/21 12:07:00.000 AM,0.42802083,0.2847222,49.26616,196.75694,10.299547,144.46751,-23.191406
2023/04/21 12:07:00.000 AM - 2023/04/21 12:07:10.000 AM,0.42802083,0.2847222,49.003357,196.75694,10.278472,144.5178,-23.191406
2023/04/21 12:07:10.000 AM - 2023/04/21 12:07:20.000 AM,0.4276071,0.2847222,49.463177,196.75694,10.278472,144.5178,-25.99196
2023/04/21 12:07:20.000 AM - 2023/04/21 12:07:30.000 AM,0.42739582,0.28477776,50.433365,198.56412,10.278472,144.5178,-30.157959
2023/04/21 12:07:30.000 AM - 2023/04/21 12:07:40.000 AM,0.42739582,0.28935185,49.77062,199.78404,10.278472,144.5178,-30.157959
2023/04/21 12:07:40.000 AM - 2023/04/21 12:07:50.000 AM,0.42739582,0.28935185,50.19927,199.78404,10.278472,144.5178,-30.157959
2023/04/21 12:07:50.000 AM - 2023/04/21 12:08:00.000 AM,0.42739582,0.28935185,50.703876,199.78404,10.254544,144.37962,-30.157959
2023/04/21 12:08:00.000 AM - 2023/04/21 12:08:10.000 AM,0.42739582,0.28935185,50.845406,199.78404,10.237847,144.23521,-30.157959
2023/04/21 12:08:10.000 AM - 2023/04/21 12:08:20.000 AM,0.42754847,0.28935185,51.289444,199.78404,10.237847,144.23521,-28.273005
2023/04/21 12:08:20.000 AM - 2023/04/21 12:08:30.000 AM,0.4276389,0.28935185,51.240677,200.36275,10.237847,144.23521,-25.007812
2023/04/21 12:08:30.000 AM - 2023/04/21 12:08:40.000 AM,0.4276389,0.2802778,50.712147,198.84384,10.237847,144.23521,-25.007812
2023/04/21 12:08:40.000 AM - 2023/04/21 12:08:50.000 AM,0.4276389,0.2800926,51.22806,201.05164,10.237847,144.23521,-25.007812
2023/04/21 12:08:50.000 AM - 2023/04/21 12:09:00.000 AM,0.4276389,0.2800926,51.72721,202.54913,10.210232,144.2451,-25.007812
2023/04/21 12:09:00.000 AM - 2023/04/21 12:09:10.000 AM,0.4276389,0.2800926,52.366337,204.21759,10.181945,144.37653,-25.007812
2023/04/21 12:09:10.000 AM - 2023/04/21 12:09:20.000 AM,0.4273211,0.2800926,52.369217,204.21759,10.181945,144.37653,-27.755156
2023/04/21 12:09:20.000 AM - 2023/04/21 12:09:30.000 AM,0.42708334,0.2800926,52.101852,204.21759,10.181945,144.37653,-33.59326
2023/04/21 12:09:30.000 AM - 2023/04/21 12:09:40.000 AM,0.42708334,0.2800926,51.943073,204.21759,10.181945,144.37653,-33.59326
2023/04/21 12:09:40.000 AM - 2023/04/21 12:09:50.000 AM,0.42708334,0.2800926,51.54952,201.09163,10.181945,144.37653,-33.59326
2023/04/21 12:09:50.000 AM - 2023/04/21 12:10:00.000 AM,0.42708334,0.2800926,51.93759,202.07614,10.183807,144.37653,-33.59326
2023/04/21 12:10:00.000 AM - 2023/04/21 12:10:10.000 AM,0.42708334,0.2800926,51.558025,200.94449,10.186111,144.37653,-33.59326
2023/04/21 12:10:10.000 AM - 2023/04/21 12:10:20.000 AM,0.42693695,0.2800926,51.23598,200.94449,10.186111,144.37653,-33.940475
2023/04/21 12:10:20.000 AM - 2023/04/21 12:10:30.000 AM,0.42680556,0.2800926,51.991943,200.94449,10.186111,144.37653,-34.770264
2023/04/21 12:10:30.000 AM - 2023/04/21 12:10:40.000 AM,0.42680556,0.28031018,52.338493,200.94449,10.186111,144.37653,-34.770264
2023/04/21 12:10:40.000 AM - 2023/04/21 12:10:50.000 AM,0.42680556,0.2824074,51.843124,201.51013,10.186111,144.37653,-34.770264
