2022/12/17 12:14:10.000 AM - 2022/12/17 12:14:20.000 AM,6888.1387,0.5700854,6.365741,2.0277777,9.111111,5.2222223
2022/12/17 12:14:20.000 AM - 2022/12/17 12:14:30.000 AM,6888.1387,0.56993055,6.365741,2.0277777,9.111111,4.8810925
2022/12/17 12:14:30.000 AM - 2022/12/17 12:14:40.000 AM,6888.1387,0.56993055,6.365741,1.2937222,9.111111,4.212963
2022/12/17 12:14:40.000 AM - 2022/12/17 12:14:50.000 AM,6888.1387,0.56993055,6.365741,1.0138888,10.535111,3.604963
2022/12/17 12:14:50.000 AM - 2022/12/17 12:15:00.000 AM,6888.1387,0.56993055,6.365741,1.0138888,10.888889,3.2129629
2022/12/17 12:15:00.000 AM - 2022/12/17 12:15:10.000 AM,6888.5854,0.56993055,6.328741,1.0138888,10.888889,3.2129629
2022/12/17 12:15:10.000 AM - 2022/12/17 12:15:20.000 AM,6889.0557,0.56900704,6.3240743,1.0138888,9.4453335,3.2129629
2022/12/17 12:15:20.000 AM - 2022/12/17 12:15:30.000 AM,6889.0557,0.5685764,6.3240743,1.0138888,9.111111,3.616963
2022/12/17 12:15:30.000 AM - 2022/12/17 12:15:40.000 AM,6889.0557,0.5685764,6.3240743,1.8665694,9.111111,4.212963
2022/12/17 12:15:40.000 AM - 2022/12/17 12:15:50.000 AM,6889.0557,0.5685764,6.3240743,2.0277777,9.111111,4.5682225
2022/12/17 12:15:50.000 AM - 2022/12/17 12:16:00.000 AM,6889.0557,0.5685764,6.4930882,2.0277777,9.111111,5.2222223
2022/12/17 12:16:00.000 AM - 2022/12/17 12:16:10.000 AM,6886.356,0.5685764,6.5913286,2.0277777,9.111111,5.0122547
2022/12/17 12:16:10.000 AM - 2022/12/17 12:16:20.000 AM,6882.7915,0.56700623,6.484301,1.1811805,9.831949,4.2175927
2022/12/17 12:16:20.000 AM - 2022/12/17 12:16:30.000 AM,6882.7915,0.56614584,6.3194447,1.0138888,10.050926,3.6085925
2022/12/17 12:16:30.000 AM - 2022/12/17 12:16:40.000 AM,6882.7915,0.56614584,6.361639,1.0138888,10.050926,3.2175925
2022/12/17 12:16:40.000 AM - 2022/12/17 12:16:50.000 AM,6882.7915,0.56614584,6.5909214,1.0138888,9.83493,3.2175925
2022/12/17 12:16:50.000 AM - 2022/12/17 12:17:00.000 AM,6882.7915,0.56614584,6.3617315,1.0138888,9.046296,3.2175925
2022/12/17 12:17:00.000 AM - 2022/12/17 12:17:10.000 AM,6882.3086,0.56614584,6.3240743,1.3198148,9.046296,3.6625926
2022/12/17 12:17:10.000 AM - 2022/12/17 12:17:20.000 AM,6881.5693,0.5659337,6.3240743,2.050926,8.758972,4.2175927
2022/12/17 12:17:20.000 AM - 2022/12/17 12:17:30.000 AM,6881.5693,0.56579864,6.3240743,2.050926,9.002092,4.2175927
2022/12/17 12:17:30.000 AM - 2022/12/17 12:17:40.000 AM,6881.5693,0.56579864,6.574449,2.050926,9.046296,5.152903
2022/12/17 12:17:40.000 AM - 2022/12/17 12:17:50.000 AM,6881.5693,0.56579864,6.9941435,2.050926,9.046296,5.060477
2022/12/17 12:17:50.000 AM - 2022/12/17 12:18:00.000 AM,6881.5693,0.57114995,6.944787,1.195574,9.66113,4.2175927
2022/12/17 12:18:00.000 AM - 2022/12/17 12:18:10.000 AM,6880.767,0.5759722,7.099903,1.0277778,9.796755,3.599926
2022/12/17 12:18:10.000 AM - 2022/12/17 12:18:20.000 AM,6879.278,0.5706554,6.699551,1.0277778,9.655102,3.2083333
2022/12/17 12:18:20.000 AM - 2022/12/17 12:18:30.000 AM,6879.278,0.5674653,7.1681066,1.0277778,9.046296,3.2083333
2022/12/17 12:18:30.000 AM - 2022/12/17 12:18:40.000 AM,6879.278,0.5674653,7.033227,1.0277778,9.046296,3.2083333
2022/12/17 12:18:40.000 AM - 2022/12/17 12:18:50.000 AM,6879.278,0.5674653,6.8207545,1.3638611,8.535945,3.4956574
2022/12/17 12:18:50.000 AM - 2022/12/17 12:19:00.000 AM,6879.278,0.5674653,7.073458,2.0555556,8.041667,4.212963
2022/12/17 12:19:00.000 AM - 2022/12/17 12:19:10.000 AM,6878.1675,0.5674653,7.3472223,2.0555556,8.041667,4.540972
2022/12/17 12:19:10.000 AM - 2022/12/17 12:19:20.000 AM,6875.7637,0.5696505,7.3472223,2.0555556,8.926745,5.2222223
2022/12/17 12:19:20.000 AM - 2022/12/17 12:19:30.000 AM,6875.7637,0.57104164,7.3472223,2.0555556,9.046296,5.0886064
2022/12/17 12:19:30.000 AM - 2022/12/17 12:19:40.000 AM,6875.7637,0.57104164,7.3472223,1.8173704,9.091504,4.2175927
2022/12/17 12:19:40.000 AM - 2022/12/17 12:19:50.000 AM,6875.7637,0.57104164,7.3472223,1.0462962,10.050926,3.650389
2022/12/17 12:19:50.000 AM - 2022/12/17 12:20:00.000 AM,6875.7637,0.57104164,7.3497686,1.0462962,9.581764,3.2083333
2022/12/17 12:20:00.000 AM - 2022/12/17 12:20:10.000 AM,6876.283,0.57104164,7.3564816,1.0462962,9.247222,3.2083333
2022/12/17 12:20:10.000 AM - 2022/12/17 12:20:20.000 AM,6878.5137,0.5670858,7.3564816,1.0462962,9.129681,3.2083333
2022/12/17 12:20:20.000 AM - 2022/12/17 12:20:30.000 AM,6878.5137,0.5640278,7.3564816,1.9859167,9.046296,3.2846851
2022/12/17 12:20:30.000 AM - 2022/12/17 12:20:40.000 AM,6878.5137,0.5640278,7.3564816,2.0555556,8.84537,4.212963
2022/12/17 12:20:40.000 AM - 2022/12/17 12:20:50.000 AM,6878.5137,0.5640278,7.418153,2.0555556,8.369176,4.212963
2022/12/17 12:20:50.000 AM - 2022/12/17 12:21:00.000 AM,6878.5137,0.5640278,7.6117268,2.0555556,9.046296,5.1311946
2022/12/17 12:21:00.000 AM - 2022/12/17 12:21:10.000 AM,6877.9233,0.5640278,8.326861,2.0555556,9.046296,5.2175927
2022/12/17 12:21:10.000 AM - 2022/12/17 12:21:20.000 AM,6872.097,0.55838233,8.337963,1.8097779,9.9715605,4.4631157
